time;year;cao_group;avg_std;area_coverage
1943-02-10;1943;26.0;0.29835892442317696;0.0
1943-02-11;1943;26.0;0.6194902470746574;0.001470227885322225
1943-02-12;1943;26.0;-0.15439274914225007;0.0019603038470963
1943-02-13;1943;26.0;-0.3525518246111901;0.003430531732418525
1943-02-14;1943;27.0;-0.9024814436964641;0.24258760107816713
1943-02-15;1943;27.0;-1.9613229641082754;0.8157314383729478
1943-02-16;1943;27.0;-1.8992347025000333;0.8142612104876256
1943-02-17;1943;28.0;-0.901882033557828;0.08723352119578534
1943-02-18;1943;28.0;-1.1790772595555343;0.2553295760842931
1943-02-19;1943;28.0;-0.1526011085824014;0.0007351139426611125
1943-02-20;1943;28.0;1.0825966293163218;0.0
1943-02-21;1943;29.0;0.8392554299793713;0.0
1943-02-22;1943;29.0;0.773224764015692;0.0
1943-02-23;1943;29.0;1.1693384490710956;0.0
1943-02-24;1943;29.0;0.7711712090429459;0.0
1943-02-25;1943;30.0;-0.6812550467446691;0.09850526831658907
1943-02-26;1943;30.0;-0.6831547353770224;0.0470472923303112
1943-12-14;1944;31.0;-1.4350814532658935;0.4805194805194805
1943-12-15;1944;31.0;-1.5895513037293203;0.5915216858613085
1943-12-16;1944;31.0;-1.4081297842855012;0.44229355550110266
1943-12-23;1944;32.0;-1.3725148948783996;0.3871600098015192
1943-12-24;1944;32.0;-1.3430004969205644;0.3567753001715266
1944-01-04;1944;33.0;0.5413524288834103;0.0
1944-01-05;1944;33.0;0.5363401517913983;0.0
1944-01-07;1944;34.0;-0.035632394723316724;0.0012251899044351876
1944-01-08;1944;34.0;-0.4854428640526426;0.0058809115412889
1944-01-09;1944;34.0;-0.6849661609742129;0.09188924283263906
1944-01-11;1944;35.0;0.18567818570750066;0.005390835579514825
1944-01-12;1944;35.0;-0.14339059247304267;0.0
1944-01-13;1944;35.0;-0.7232167807915189;0.017887772604753736
1944-01-14;1944;35.0;0.21007866956326252;0.019603038470963
1944-01-15;1944;35.0;0.3989046999411276;0.0
1944-01-16;1944;36.0;-0.24714714701839235;0.0
1944-01-17;1944;36.0;-0.110248512378968;0.026954177897574125
1944-01-18;1944;36.0;0.5185076695942743;0.0
1944-01-26;1944;37.0;1.4328819413935563;0.0
1944-01-27;1944;37.0;1.6279520452590264;0.0
1944-01-28;1944;38.0;1.2320783705749336;0.0
1944-01-29;1944;38.0;0.8073665815307535;0.0
1944-01-30;1944;38.0;0.1947963735501537;0.0
1944-02-11;1944;39.0;-0.3992357664353163;0.0
1944-02-12;1944;39.0;-0.5080869462220862;0.012006861063464836
1944-02-13;1944;39.0;-0.8981878539345391;0.16295025728987994
1944-02-19;1944;40.0;-1.211953559080295;0.29257534917912276
1944-02-20;1944;40.0;-0.36625882762311557;0.03896103896103896
1944-02-21;1944;40.0;0.015407572555063339;0.0
1944-02-22;1944;40.0;0.5816476498562597;0.0
1944-12-23;1945;41.0;-0.5485650433164266;0.049497672139181575
1944-12-24;1945;41.0;-0.08949938099246478;0.028424405782896348
1944-12-25;1945;41.0;0.46218345773888647;0.0
1944-12-26;1945;42.0;-0.6442424577969511;0.04043126684636118
1944-12-27;1945;42.0;-1.0177837140240082;0.23009066405292822
1944-12-29;1945;43.0;-1.0751456373349975;0.07204116638078903
1944-12-30;1945;43.0;-0.5911797174177875;0.12129380053908356
1944-12-31;1945;43.0;0.48807340382029724;0.0
1945-01-02;1945;44.0;-0.5991238626393075;0.17397696642979663
1945-01-03;1945;44.0;-0.7132816306647195;0.1575594217103651
1945-01-05;1945;45.0;-0.6254014947792009;0.04582210242587601
1945-01-06;1945;45.0;-1.2450181571759908;0.37441803479539326
1945-01-07;1945;45.0;-0.7416040291314845;0.15461896593972066
1945-01-09;1945;46.0;-0.6593165909761967;0.19529527076696887
1945-01-10;1945;46.0;-1.4843890237332755;0.47047292330311197
1945-01-11;1945;46.0;-1.1977648717546805;0.20828228375398186
1945-01-12;1945;47.0;-0.46263632412469297;0.02646410193580005
1945-01-13;1945;47.0;-0.1723284259502896;0.036020583190394515
1945-01-14;1945;47.0;-0.2991692495021024;0.00098015192354815
1945-01-15;1945;47.0;-0.10630278904983127;0.0
1945-01-18;1945;48.0;-0.7028029460138037;0.043371722617005636
1945-01-19;1945;48.0;-0.15516953983227158;0.0012251899044351876
1945-01-20;1945;49.0;-0.11740459327139427;0.0012251899044351876
1945-01-21;1945;49.0;-0.32529285098408495;0.0313648615535408
1945-01-25;1945;50.0;-1.5950376080547475;0.5410438617985788
1945-01-26;1945;50.0;-1.1860868771110862;0.3026219063954913
1945-01-27;1945;50.0;-0.7457908437745316;0.08257779955893163
1945-01-28;1945;51.0;-0.13341544747936263;0.000490075961774075
1945-01-29;1945;51.0;0.03706577197334969;0.000490075961774075
1945-01-30;1945;51.0;-0.15230831981491774;0.006125949522175937
1945-01-31;1945;52.0;-0.5111722412441804;0.13379073756432247
1945-02-01;1945;52.0;-0.5965349045041609;0.13305562362166135
1945-02-07;1945;53.0;-0.08887933198262457;0.014702278853222249
1945-02-08;1945;53.0;0.21146622508715404;0.0
1945-02-09;1945;53.0;0.2812899320924832;0.0
1945-02-14;1945;54.0;0.15484430175197803;0.0
1945-02-15;1945;54.0;0.33841262502656394;0.0
1945-02-16;1945;54.0;0.8191813216307549;0.0
1945-02-17;1945;55.0;0.14052676194912514;0.0056358735604018625
1945-02-18;1945;55.0;-0.4163250289395066;0.09066405292820387
1945-02-20;1945;56.0;-0.4371337098519405;0.04092134280813526
1945-02-21;1945;56.0;0.08468644358143412;0.0
1945-02-22;1945;56.0;0.8677235704510625;0.0
1945-02-23;1945;56.0;0.8825280036233276;0.0
1945-02-24;1945;56.0;0.41846939354427914;0.0
1945-02-25;1945;56.0;0.2933817194084496;0.0
1945-02-26;1945;56.0;0.4425431159816464;0.0
1945-02-27;1945;56.0;0.25139536302254567;0.0
1945-02-28;1945;56.0;-0.15956534538592992;0.0007351139426611125
1945-12-09;1946;57.0;0.6700026302132733;0.0
1945-12-10;1946;57.0;0.20341032649237079;0.0
1945-12-13;1946;58.0;-0.9518077582142046;0.09531977456505758
1945-12-14;1946;58.0;-0.4298689762015969;0.0002450379808870375
1945-12-15;1946;58.0;-0.4239454073086674;0.0274442538593482
1945-12-17;1946;59.0;-1.2049347306360327;0.24675324675324675
1945-12-18;1946;59.0;-1.2359639638202997;0.2511639304092134
1945-12-19;1946;59.0;-0.9477893190097527;0.05390835579514825
1945-12-20;1946;60.0;-1.192199519850783;0.170056358735604
1945-12-21;1946;60.0;-1.2597454848684264;0.20926243567753003
1946-01-04;1946;61.0;0.822355295034934;0.0
1946-01-05;1946;61.0;1.5241026666560413;0.0
1946-01-07;1946;62.0;1.639475238212554;0.0
1946-01-08;1946;62.0;0.7636225363817745;0.0
1946-01-09;1946;63.0;0.8021472316882327;0.0
1946-01-10;1946;63.0;1.1916510776473055;0.0
1946-01-11;1946;63.0;0.7130113449394014;0.0
1946-01-12;1946;63.0;0.7439687901331409;0.0
1946-01-13;1946;63.0;-0.33482000074311785;0.0
1946-01-14;1946;64.0;-0.8728459718560868;0.15192354814996326
1946-01-15;1946;64.0;-0.7664831876965637;0.18451359960793923
1946-01-16;1946;64.0;-1.2562810576473833;0.37662337662337664
1946-01-17;1946;64.0;-0.5358280505120216;0.12178387650085763
1946-01-18;1946;64.0;-0.0627076824934857;0.0007351139426611125
1946-01-19;1946;64.0;-0.7925676624230167;0.07155109041901495
1946-01-20;1946;64.0;-1.28756701562009;0.49693702523891203
1946-01-21;1946;64.0;-0.2885240992289024;0.0012251899044351876
1946-01-26;1946;65.0;-0.29417327430615536;0.07228620436167606
1946-01-27;1946;65.0;-1.2627795908130408;0.29698603283508945
1946-01-29;1946;66.0;-0.4014424763880125;0.012251899044351875
1946-01-30;1946;66.0;-0.09024581589426837;0.03577554520950747
1946-01-31;1946;67.0;0.48445205121083595;0.0
1946-02-01;1946;67.0;-0.023774668075370136;0.0
1946-02-02;1946;68.0;-0.14110716703313997;0.004655721636853712
1946-02-03;1946;68.0;-0.8619387419635761;0.09164420485175202
1946-02-04;1946;69.0;-0.9790079680103319;0.19848076451850036
1946-02-05;1946;69.0;-0.22851884785059068;0.027934329821122275
1946-02-08;1946;70.0;-0.4345724331428523;0.007106101445724087
1946-02-09;1946;70.0;0.27912099453262973;0.0
1946-02-10;1946;71.0;-0.05767318670699704;0.012251899044351875
1946-02-11;1946;71.0;-0.4112293359348136;0.005390835579514825
1946-02-12;1946;72.0;-0.10210898656325812;0.012006861063464836
1946-02-13;1946;72.0;0.5589069717317461;0.0
1946-02-14;1946;72.0;0.7678724291946075;0.0
1946-02-15;1946;73.0;-0.9669174413725695;0.23033570203381523
1946-02-16;1946;73.0;-1.2530935077992602;0.38201421220289145
1946-02-19;1946;74.0;-0.7460801249417065;0.14359225679980397
1946-02-20;1946;74.0;-0.011811172933770042;0.0
1946-02-24;1946;75.0;-0.16261032318786736;0.0
1946-02-25;1946;75.0;-0.8480838869228035;0.09556481254594462
1946-12-08;1947;76.0;1.2208154967550215;0.0
1946-12-09;1947;76.0;1.331961828858458;0.0
1946-12-10;1947;76.0;1.4474855467194372;0.0
1946-12-11;1947;76.0;0.8052447709714703;0.0
1946-12-12;1947;76.0;0.882330574957776;0.0
1946-12-13;1947;76.0;0.37565392401873227;0.0031854937515314874
1946-12-14;1947;76.0;-0.30362645059428095;0.00294045577064445
1946-12-15;1947;76.0;-0.4617074243678464;0.010536633178142612
1946-12-16;1947;76.0;-0.7737926752900813;0.05317324185248713
1946-12-17;1947;77.0;-0.20530417408599747;0.004165645675079637
1946-12-18;1947;77.0;-0.18825664414822596;0.038716000980151925
1946-12-25;1947;78.0;-0.30576848340283724;0.0
1946-12-26;1947;78.0;-0.7595757312201629;0.047537368292085276
1946-12-28;1947;79.0;-0.42733794918374574;0.12276402842440579
1946-12-29;1947;79.0;-0.36634075139574607;0.04484195050232786
1946-12-30;1947;79.0;-0.7813283714144357;0.2038716000980152
1946-12-31;1947;80.0;-0.8682514310713365;0.08747855917667238
1947-01-01;1947;80.0;-1.0578882199030224;0.3119333496691987
1947-01-02;1947;81.0;-0.05250645221927042;0.0
1947-01-03;1947;81.0;0.05200005867270599;0.012006861063464836
1947-01-04;1947;81.0;-0.5698665226163754;0.0627297231070816
1947-01-05;1947;81.0;-0.1231110212160593;0.02523891203136486
1947-01-06;1947;81.0;-0.5968974701707933;0.001470227885322225
1947-01-08;1947;82.0;0.10577234182723698;0.0
1947-01-09;1947;82.0;-0.7488505430077229;0.0333251654006371
1947-01-10;1947;83.0;-0.6944867412023533;0.06419995099240382
1947-01-11;1947;83.0;0.16037658416637823;0.0
1947-01-13;1947;84.0;-0.33830045166815176;0.0
1947-01-14;1947;84.0;0.6384848628128162;0.0
1947-01-15;1947;84.0;1.199177372864691;0.0
1947-01-16;1947;84.0;1.0116824776807016;0.0
1947-01-17;1947;84.0;0.4101587224094319;0.0
1947-01-18;1947;84.0;0.16394800905469448;0.0
1947-01-19;1947;85.0;-0.03907088576467279;0.0
1947-01-20;1947;85.0;1.048671892493314;0.0
1947-01-22;1947;86.0;-1.1825788498747836;0.15314873805439844
1947-01-23;1947;86.0;-0.7376302029234464;0.001470227885322225
1947-01-24;1947;87.0;0.6357413341890326;0.0
1947-01-25;1947;87.0;1.1992835423204908;0.0
1947-01-26;1947;87.0;1.4517378979981408;0.0
1947-01-27;1947;87.0;1.5160421891683518;0.0
1947-01-28;1947;87.0;1.1692661737777745;0.0
1947-01-29;1947;87.0;0.7468384060908443;0.0
1947-01-30;1947;87.0;0.8260221861830905;0.0
1947-01-31;1947;87.0;0.8212892187249619;0.0
1947-02-01;1947;87.0;-0.0020958152221914697;0.014212202891448174
1947-02-02;1947;87.0;-0.21856255477174621;0.0007351139426611125
1947-02-03;1947;87.0;-0.12128819556596288;0.0
1947-02-04;1947;87.0;-0.03134457443478841;0.06910071061014457
1947-02-05;1947;88.0;-0.819737638869037;0.42318059299191374
1947-02-06;1947;88.0;-0.8873935443991197;0.12447929429061505
1947-02-08;1947;89.0;-0.39048031794055776;0.1627052193089929
1947-02-09;1947;89.0;-0.387750757464066;0.17422200441068367
1947-02-10;1947;89.0;0.003733123994626736;0.0254839500122519
1947-02-11;1947;89.0;-0.3141002024598385;0.014947316834109287
1947-02-24;1947;90.0;-0.18879731825808374;0.13967164910561136
1947-02-25;1947;90.0;0.10311499982422952;0.030384709629992648
1947-12-09;1948;91.0;-0.31507354654087577;0.0
1947-12-10;1948;91.0;-0.4599585826797132;0.017397696642979663
1947-12-11;1948;91.0;-0.215718166012979;0.0044106836559666745
1947-12-12;1948;91.0;-0.3992398879353943;0.000490075961774075
1947-12-13;1948;91.0;-0.775285511127055;0.03896103896103896
1947-12-14;1948;91.0;-0.7725915158626457;0.0967900024503798
1947-12-15;1948;91.0;0.06677034784596014;0.00294045577064445
1947-12-16;1948;92.0;0.34492504313897354;0.0
1947-12-17;1948;92.0;-0.33144969404618346;0.018622886547414848
1947-12-31;1948;93.0;-0.07370769283167049;0.0007351139426611125
1948-01-01;1948;93.0;0.08073586005688081;0.0
1948-01-02;1948;93.0;0.09195607972096279;0.0
1948-01-11;1948;94.0;-0.5813569743469693;0.09433962264150944
1948-01-12;1948;94.0;-0.016056932407269763;0.014947316834109287
1948-01-14;1948;95.0;-0.8189664011745007;0.08257779955893163
1948-01-15;1948;95.0;-1.499995498634214;0.46826758147512865
1948-01-16;1948;95.0;-0.6607777975901439;0.07571673609409459
1948-01-17;1948;96.0;-0.2854783339736748;0.11418769909335948
1948-01-18;1948;96.0;-1.0503119303050361;0.2835089438863024
1948-01-19;1948;96.0;-1.3847303623348233;0.39059054153393774
1948-01-20;1948;97.0;-0.5482048756640993;0.0254839500122519
1948-01-21;1948;97.0;0.20944536640785202;0.0
1948-01-22;1948;97.0;-0.18683756747858923;0.0646900269541779
1948-01-23;1948;97.0;-1.2700656449343621;0.34525851506983585
1948-01-24;1948;97.0;-1.4978623035072418;0.5106591521685862
1948-01-25;1948;97.0;-0.983065109854764;0.1967654986522911
1948-01-26;1948;98.0;-0.9471040514994724;0.19480519480519481
1948-01-27;1948;98.0;-0.5713070404436059;0.024993874050477823
1948-01-28;1948;98.0;-1.2058955862150502;0.3670668953687822
1948-01-29;1948;98.0;-0.9392411777963217;0.11516785101690762
1948-01-30;1948;99.0;-1.51581706312227;0.503308012741975
1948-01-31;1948;99.0;-1.571676021098645;0.5388385199705954
1948-02-01;1948;100.0;-1.134230075437236;0.29306542514089684
1948-02-02;1948;100.0;-0.49427297628928435;0.058809115412888996
1948-02-03;1948;100.0;-0.9506234074833071;0.06052438127909826
1948-02-04;1948;101.0;-0.9078373908593046;0.2117128154864004
1948-02-05;1948;101.0;-0.9371558588416996;0.1732418524871355
1948-02-06;1948;101.0;-0.7351669428957937;0.09507473658417055
1948-02-07;1948;101.0;-0.6361598792721334;0.05243812790982602
1948-02-09;1948;102.0;-1.7275821689816881;0.7324185248713551
1948-02-10;1948;102.0;-1.6977803006237673;0.7074246508208772
1948-02-11;1948;102.0;-0.899344569907854;0.20558686596422446
1948-02-12;1948;103.0;0.24921893741094575;0.0
1948-02-13;1948;103.0;-0.017900918361681353;0.0
1948-02-14;1948;104.0;0.44731299206540337;0.0
1948-02-15;1948;104.0;-0.8123518390075571;0.03773584905660377
1948-02-16;1948;104.0;-0.256650775561469;0.07326635628522421
1948-02-17;1948;104.0;1.1923986090982777;0.0
1948-02-18;1948;105.0;0.5225757019446207;0.0
1948-02-19;1948;105.0;0.437392820000374;0.0
1948-02-24;1948;106.0;-0.36431478546708185;0.05733888752756677
1948-02-25;1948;106.0;0.8021211738137917;0.0
1948-02-26;1948;107.0;0.7903301798870117;0.0
1948-02-27;1948;107.0;0.2856329380790671;0.0
1948-02-28;1948;107.0;0.3307228048681717;0.0
1948-02-29;1948;107.0;-0.3518570506143349;0.0012251899044351876
1948-03-01;1948;107.0;-1.0580771529930055;0.24626317079147267
1948-12-01;1949;108.0;0.2053431966474118;0.00490075961774075
1948-12-02;1949;108.0;0.04084507590559178;0.019358000490075963
1948-12-03;1949;108.0;0.7608118178986799;0.0
1948-12-04;1949;109.0;1.0077404072447425;0.0
1948-12-05;1949;109.0;1.0855645497516473;0.0
1948-12-06;1949;109.0;1.1970504775066337;0.0
1948-12-07;1949;109.0;0.8950183978235273;0.0
1948-12-08;1949;109.0;0.6656921844876222;0.0
1948-12-09;1949;109.0;0.2872162124666649;0.0
1948-12-10;1949;109.0;-0.010054506733634923;0.0
1948-12-11;1949;109.0;-0.2354627197968106;0.0017152658662092624
1948-12-12;1949;109.0;0.538744475143867;0.0
1948-12-13;1949;109.0;1.0593650067483873;0.0
1948-12-14;1949;109.0;0.5624471006245958;0.0
1948-12-15;1949;109.0;0.28891293406500596;0.0
1948-12-16;1949;109.0;0.5231014491776953;0.0
1948-12-17;1949;109.0;0.4913813590659441;0.0
1948-12-18;1949;110.0;-0.07294948189872726;0.0
1948-12-19;1949;110.0;-0.04368360344147044;0.006370987503062975
1948-12-20;1949;110.0;0.06514251567302706;0.0
1948-12-21;1949;110.0;0.26893441341694463;0.008821367311933349
1948-12-22;1949;110.0;0.4760431949409933;0.0
1948-12-23;1949;111.0;-0.11415386330780544;0.0
1948-12-24;1949;111.0;-0.7336785595307611;0.02817936780200931
1948-12-25;1949;111.0;-1.2237056345590447;0.2188189169321245
1948-12-26;1949;112.0;-1.5283835485957762;0.5231560891938251
1948-12-27;1949;112.0;-0.6616151293684351;0.1673609409458466
1948-12-28;1949;112.0;0.24943634182505436;0.0098015192354815
1948-12-29;1949;112.0;0.7074418105091012;0.0
1948-12-30;1949;112.0;0.6513189537861785;0.0
1948-12-31;1949;112.0;0.4185504033189331;0.0007351139426611125
1949-01-01;1949;112.0;0.6595417524262449;0.0
1949-01-02;1949;112.0;0.5302247281024401;0.0
1949-01-03;1949;113.0;0.4115242189845441;0.0
1949-01-04;1949;113.0;0.5165872325635419;0.0
1949-01-05;1949;113.0;1.0154111638428083;0.0
1949-01-06;1949;113.0;1.0361744883366655;0.0
1949-01-07;1949;113.0;1.1279464338993246;0.0
1949-01-08;1949;114.0;1.3519502406617372;0.0
1949-01-09;1949;114.0;1.3983996518861095;0.0
1949-01-10;1949;114.0;0.8762061166673104;0.0
1949-01-11;1949;114.0;0.13596656139477317;0.0
1949-01-12;1949;114.0;-0.017578168917032136;0.010046557216368537
1949-01-13;1949;114.0;0.3239036360334658;0.0
1949-01-14;1949;115.0;0.29219034149465717;0.0
1949-01-15;1949;115.0;-0.09228363395359533;0.020338152413624112
1949-01-22;1949;116.0;0.563271645874528;0.0
1949-01-23;1949;116.0;0.2145891228844671;0.0
1949-01-24;1949;116.0;0.8085228844378416;0.0
1949-01-25;1949;117.0;0.3167579766705766;0.0
1949-01-26;1949;117.0;0.21264843843346243;0.0
1949-01-27;1949;117.0;0.34230677436834306;0.0
1949-01-28;1949;118.0;0.5042700293443972;0.0
1949-01-29;1949;118.0;-0.2066773149355408;0.0002450379808870375
1949-01-30;1949;118.0;-0.881799825151664;0.07988238176917423
1949-01-31;1949;118.0;-0.11802742436439419;0.01078167115902965
1949-02-01;1949;118.0;0.27114483602705197;0.0078412153883852
1949-02-02;1949;118.0;-0.3764731668702735;0.03234501347708895
1949-02-03;1949;118.0;-0.6385203544750604;0.06321979906885568
1949-02-04;1949;119.0;0.21243638049536656;0.008086253369272238
1949-02-05;1949;119.0;0.01819158656196345;0.000490075961774075
1949-02-07;1949;120.0;0.31047223436327326;0.0
1949-02-08;1949;120.0;0.5152007740146316;0.0007351139426611125
1949-02-09;1949;120.0;1.0593281396950391;0.0
1949-02-11;1949;121.0;-0.6575136310191557;0.0098015192354815
1949-02-12;1949;121.0;-0.47465747336387043;0.10953197745650575
1949-02-13;1949;121.0;0.873313755326586;0.0
1949-02-14;1949;121.0;0.9905594837414033;0.0
1949-02-15;1949;121.0;1.0038791230379471;0.0
1949-02-16;1949;121.0;1.0472813587792744;0.0
1949-02-17;1949;121.0;0.1328926543042667;0.0
1949-02-18;1949;121.0;0.001004826343493014;0.0
1949-02-19;1949;121.0;0.7947477579361937;0.0
1949-02-20;1949;121.0;0.7586566291249042;0.0
1949-02-21;1949;121.0;-0.11000035014635155;0.0
1949-02-22;1949;121.0;0.4107430958544941;0.0002450379808870375
1949-02-23;1949;121.0;0.7751293379209689;0.0
1949-02-24;1949;121.0;0.666956738966785;0.0
1949-02-25;1949;121.0;0.5530847414298389;0.0
1949-02-26;1949;121.0;-0.18520444184940107;0.0017152658662092624
1949-02-27;1949;121.0;-0.33551940107764605;0.0137221269296741
1949-02-28;1949;121.0;-0.31846961445244165;0.020338152413624112
1949-03-01;1949;121.0;-0.5105657953641897;0.02425876010781671
1949-12-11;1950;122.0;0.27913776772793303;0.023768684146042638
1949-12-12;1950;122.0;1.057983921333999;0.0
1949-12-13;1950;122.0;0.39990024459598233;0.009311443273707424
1949-12-14;1950;122.0;-0.44163640363957707;0.028424405782896348
1949-12-15;1950;122.0;-0.9000820983344022;0.09752511639304093
1949-12-18;1950;123.0;0.9792720302847795;0.0
1949-12-19;1950;123.0;1.3107032154570841;0.0
1949-12-20;1950;123.0;0.9277698663760393;0.0
1949-12-21;1950;123.0;1.3767954327679988;0.0
1949-12-22;1950;123.0;1.4559441333133758;0.0
1949-12-23;1950;123.0;0.258135798443538;0.0
1949-12-26;1950;124.0;0.910399559044214;0.0
